,Unnamed: 0,age,country,gdp_for_year ($),population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
4126,6274,5-14 years,Israel,86307135997.0,540100.0,1283.3,male,0.56,3.0,3311.0,1994.0
4127,6275,5-14 years,Israel,86307135997.0,512100.0,1283.3,female,0.39,2.0,3311.0,1994.0
4128,6276,75+ years,Israel,100000000000.0,88800.0,1431.9,male,37.16,33.0,3311.0,1995.0
4129,6277,75+ years,Israel,100000000000.0,121800.0,1431.9,female,22.17,27.0,3311.0,1995.0
4130,6278,55-74 years,Israel,100000000000.0,314800.0,1431.9,male,20.01,63.0,3311.0,1995.0
4131,6279,35-54 years,Israel,100000000000.0,607200.0,1431.9,male,11.86,72.0,3311.0,1995.0
4132,6280,15-24 years,Israel,100000000000.0,501600.0,1431.9,male,9.77,49.0,3311.0,1995.0
4133,6281,25-34 years,Israel,100000000000.0,393300.0,1431.9,male,9.66,38.0,3311.0,1995.0
4134,6282,55-74 years,Israel,100000000000.0,379500.0,1431.9,female,7.38,28.0,3311.0,1995.0
4135,6283,15-24 years,Israel,100000000000.0,481200.0,1431.9,female,4.16,20.0,3311.0,1995.0
4136,6284,35-54 years,Israel,100000000000.0,631000.0,1431.9,female,3.49,22.0,3311.0,1995.0
4137,6285,25-34 years,Israel,100000000000.0,387100.0,1431.9,female,1.03,4.0,3311.0,1995.0
4138,6286,5-14 years,Israel,100000000000.0,549800.0,1431.9,male,0.55,3.0,3311.0,1995.0
4139,6287,5-14 years,Israel,100000000000.0,521600.0,1431.9,female,0.19,1.0,3311.0,1995.0
4140,6288,75+ years,Israel,110000000000.0,96200.0,1527.7,male,40.54,39.0,3311.0,1996.0
4141,6289,55-74 years,Israel,110000000000.0,325900.0,1527.7,male,15.34,50.0,3311.0,1996.0
4142,6290,75+ years,Israel,110000000000.0,130600.0,1527.7,female,15.31,20.0,3311.0,1996.0
4143,6291,25-34 years,Israel,110000000000.0,390300.0,1527.7,male,9.74,38.0,3311.0,1996.0
4144,6292,35-54 years,Israel,110000000000.0,625600.0,1527.7,male,9.11,57.0,3311.0,1996.0
4145,6293,15-24 years,Israel,110000000000.0,512900.0,1527.7,male,8.58,44.0,3311.0,1996.0
4146,6294,55-74 years,Israel,110000000000.0,395400.0,1527.7,female,4.05,16.0,3311.0,1996.0
4147,6295,35-54 years,Israel,110000000000.0,659200.0,1527.7,female,3.19,21.0,3311.0,1996.0
4148,6296,25-34 years,Israel,110000000000.0,394500.0,1527.7,female,2.28,9.0,3311.0,1996.0
4149,6297,15-24 years,Israel,110000000000.0,490500.0,1527.7,female,1.83,9.0,3311.0,1996.0
4150,6298,5-14 years,Israel,110000000000.0,555300.0,1527.7,male,0.54,3.0,3311.0,1996.0
4151,6299,5-14 years,Israel,110000000000.0,527300.0,1527.7,female,0.0,0.0,3311.0,1996.0
4152,6300,75+ years,Israel,115000000000.0,99900.0,1577.7,male,44.04,44.0,3311.0,1997.0
4153,6301,55-74 years,Israel,115000000000.0,330000.0,1577.7,male,16.67,55.0,3311.0,1997.0
4154,6302,75+ years,Israel,115000000000.0,136500.0,1577.7,female,15.38,21.0,3311.0,1997.0
4155,6303,35-54 years,Israel,115000000000.0,647100.0,1577.7,male,12.83,83.0,3311.0,1997.0
4156,6304,15-24 years,Israel,115000000000.0,523600.0,1577.7,male,12.61,66.0,3311.0,1997.0
4157,6305,25-34 years,Israel,115000000000.0,405400.0,1577.7,male,12.58,51.0,3311.0,1997.0
4158,6306,55-74 years,Israel,115000000000.0,400900.0,1577.7,female,4.99,20.0,3311.0,1997.0
4159,6307,25-34 years,Israel,115000000000.0,407500.0,1577.7,female,3.19,13.0,3311.0,1997.0
4160,6308,35-54 years,Israel,115000000000.0,682500.0,1577.7,female,2.34,16.0,3311.0,1997.0
4161,6309,15-24 years,Israel,115000000000.0,500700.0,1577.7,female,1.6,8.0,3311.0,1997.0
4162,6310,5-14 years,Israel,115000000000.0,563800.0,1577.7,male,0.35,2.0,3311.0,1997.0
4163,6311,5-14 years,Israel,115000000000.0,535600.0,1577.7,female,0.0,0.0,3311.0,1997.0
4164,6312,75+ years,Israel,116000000000.0,103400.0,1541.8,male,31.91,33.0,3311.0,1998.0
4165,6313,55-74 years,Israel,116000000000.0,333300.0,1541.8,male,16.5,55.0,3311.0,1998.0
4166,6314,75+ years,Israel,116000000000.0,143800.0,1541.8,female,10.43,15.0,3311.0,1998.0
4167,6315,25-34 years,Israel,116000000000.0,421100.0,1541.8,male,9.97,42.0,3311.0,1998.0
4168,6316,15-24 years,Israel,116000000000.0,534300.0,1541.8,male,9.73,52.0,3311.0,1998.0
4169,6317,35-54 years,Israel,116000000000.0,668200.0,1541.8,male,8.23,55.0,3311.0,1998.0
4170,6318,55-74 years,Israel,116000000000.0,403400.0,1541.8,female,5.21,21.0,3311.0,1998.0
4171,6319,35-54 years,Israel,116000000000.0,705600.0,1541.8,female,2.69,19.0,3311.0,1998.0
4172,6320,15-24 years,Israel,116000000000.0,511000.0,1541.8,female,2.54,13.0,3311.0,1998.0
4173,6321,25-34 years,Israel,116000000000.0,421100.0,1541.8,female,2.37,10.0,3311.0,1998.0
4174,6322,5-14 years,Israel,116000000000.0,571700.0,1541.8,male,0.35,2.0,3311.0,1998.0
4175,6323,5-14 years,Israel,116000000000.0,543300.0,1541.8,female,0.18,1.0,3311.0,1998.0
4176,6324,75+ years,Israel,117000000000.0,106865.0,1527.4,male,29.01,31.0,3311.0,1999.0
4177,6325,35-54 years,Israel,117000000000.0,689686.0,1527.4,male,15.22,105.0,3311.0,1999.0
4178,6326,55-74 years,Israel,117000000000.0,338915.0,1527.4,male,12.69,43.0,3311.0,1999.0
4179,6327,15-24 years,Israel,117000000000.0,544300.0,1527.4,male,11.39,62.0,3311.0,1999.0
4180,6328,25-34 years,Israel,117000000000.0,439100.0,1527.4,male,11.39,50.0,3311.0,1999.0
4181,6329,75+ years,Israel,117000000000.0,151632.0,1527.4,female,10.55,16.0,3311.0,1999.0
4182,6330,55-74 years,Israel,117000000000.0,406997.0,1527.4,female,5.16,21.0,3311.0,1999.0
4183,6331,25-34 years,Israel,117000000000.0,437200.0,1527.4,female,2.74,12.0,3311.0,1999.0
4184,6332,35-54 years,Israel,117000000000.0,728952.0,1527.4,female,2.06,15.0,3311.0,1999.0
4185,6333,15-24 years,Israel,117000000000.0,521300.0,1527.4,female,1.34,7.0,3311.0,1999.0
4186,6334,5-14 years,Israel,117000000000.0,580400.0,1527.4,male,1.03,6.0,3311.0,1999.0
4187,6335,5-14 years,Israel,117000000000.0,551700.0,1527.4,female,0.0,0.0,3311.0,1999.0
4188,6336,75+ years,Israel,132000000000.0,110539.0,1665.6,male,35.28,39.0,3311.0,2000.0
4189,6337,25-34 years,Israel,132000000000.0,459153.0,1665.6,male,14.37,66.0,3311.0,2000.0
4190,6338,35-54 years,Israel,132000000000.0,709982.0,1665.6,male,14.08,100.0,3311.0,2000.0
4191,6339,15-24 years,Israel,132000000000.0,552321.0,1665.6,male,11.77,65.0,3311.0,2000.0
4192,6340,55-74 years,Israel,132000000000.0,348176.0,1665.6,male,10.34,36.0,3311.0,2000.0
4193,6341,75+ years,Israel,132000000000.0,159870.0,1665.6,female,8.13,13.0,3311.0,2000.0
4194,6342,55-74 years,Israel,132000000000.0,414182.0,1665.6,female,6.04,25.0,3311.0,2000.0
4195,6343,25-34 years,Israel,132000000000.0,455733.0,1665.6,female,3.29,15.0,3311.0,2000.0
4196,6344,35-54 years,Israel,132000000000.0,750796.0,1665.6,female,3.2,24.0,3311.0,2000.0
4197,6345,15-24 years,Israel,132000000000.0,530270.0,1665.6,female,1.89,10.0,3311.0,2000.0
4198,6346,5-14 years,Israel,132000000000.0,590518.0,1665.6,male,0.17,1.0,3311.0,2000.0
4199,6347,5-14 years,Israel,132000000000.0,561751.0,1665.6,female,0.0,0.0,3311.0,2000.0
4200,6348,75+ years,Israel,131000000000.0,113986.0,1681.6,male,33.34,38.0,3311.0,2001.0
4201,6349,55-74 years,Israel,131000000000.0,361167.0,1681.6,male,15.51,56.0,3311.0,2001.0
4202,6350,15-24 years,Israel,131000000000.0,557718.0,1681.6,male,13.63,76.0,3311.0,2001.0
4203,6351,35-54 years,Israel,131000000000.0,724513.0,1681.6,male,12.97,94.0,3311.0,2001.0
4204,6352,25-34 years,Israel,131000000000.0,478896.0,1681.6,male,12.11,58.0,3311.0,2001.0
4205,6353,75+ years,Israel,131000000000.0,167410.0,1681.6,female,10.15,17.0,3311.0,2001.0
4206,6354,55-74 years,Israel,131000000000.0,425773.0,1681.6,female,3.29,14.0,3311.0,2001.0
4207,6355,35-54 years,Israel,131000000000.0,765725.0,1681.6,female,3.13,24.0,3311.0,2001.0
4208,6356,25-34 years,Israel,131000000000.0,474315.0,1681.6,female,1.9,9.0,3311.0,2001.0
4209,6357,15-24 years,Israel,131000000000.0,536217.0,1681.6,female,1.68,9.0,3311.0,2001.0
4210,6358,5-14 years,Israel,131000000000.0,571290.0,1681.6,female,0.35,2.0,3311.0,2001.0
4211,6359,5-14 years,Israel,131000000000.0,600457.0,1681.6,male,0.17,1.0,3311.0,2001.0
4212,6360,75+ years,Israel,121000000000.0,117146.0,1482.3,male,23.9,28.0,3311.0,2002.0
4213,6361,35-54 years,Israel,121000000000.0,732491.0,1482.3,male,13.52,99.0,3311.0,2002.0
4214,6362,55-74 years,Israel,121000000000.0,377599.0,1482.3,male,11.92,45.0,3311.0,2002.0
4215,6363,25-34 years,Israel,121000000000.0,496115.0,1482.3,male,11.89,59.0,3311.0,2002.0
4216,6364,15-24 years,Israel,121000000000.0,561947.0,1482.3,male,10.68,60.0,3311.0,2002.0
4217,6365,75+ years,Israel,121000000000.0,173506.0,1482.3,female,8.07,14.0,3311.0,2002.0
4218,6366,55-74 years,Israel,121000000000.0,441786.0,1482.3,female,4.53,20.0,3311.0,2002.0
4219,6367,35-54 years,Israel,121000000000.0,773340.0,1482.3,female,4.01,31.0,3311.0,2002.0
4220,6368,15-24 years,Israel,121000000000.0,540419.0,1482.3,female,2.59,14.0,3311.0,2002.0
4221,6369,25-34 years,Israel,121000000000.0,490754.0,1482.3,female,2.04,10.0,3311.0,2002.0
4222,6370,5-14 years,Israel,121000000000.0,580138.0,1482.3,female,0.34,2.0,3311.0,2002.0
4223,6371,5-14 years,Israel,121000000000.0,610267.0,1482.3,male,0.0,0.0,3311.0,2002.0
4224,6372,75+ years,Israel,127000000000.0,120134.0,1506.1,male,23.31,28.0,3311.0,2003.0
4225,6373,55-74 years,Israel,127000000000.0,393481.0,1506.1,male,17.79,70.0,3311.0,2003.0
4226,6374,35-54 years,Israel,127000000000.0,739587.0,1506.1,male,16.9,125.0,3311.0,2003.0
4227,6375,25-34 years,Israel,127000000000.0,509736.0,1506.1,male,11.18,57.0,3311.0,2003.0
4228,6376,15-24 years,Israel,127000000000.0,566251.0,1506.1,male,10.95,62.0,3311.0,2003.0
4229,6377,75+ years,Israel,127000000000.0,178813.0,1506.1,female,5.59,10.0,3311.0,2003.0
4230,6378,55-74 years,Israel,127000000000.0,457426.0,1506.1,female,5.25,24.0,3311.0,2003.0
4231,6379,35-54 years,Israel,127000000000.0,779552.0,1506.1,female,3.21,25.0,3311.0,2003.0
4232,6380,25-34 years,Israel,127000000000.0,503837.0,1506.1,female,1.59,8.0,3311.0,2003.0
4233,6381,15-24 years,Israel,127000000000.0,544294.0,1506.1,female,0.92,5.0,3311.0,2003.0
4234,6382,5-14 years,Israel,127000000000.0,620511.0,1506.1,male,0.48,3.0,3311.0,2003.0
4235,6383,5-14 years,Israel,127000000000.0,589505.0,1506.1,female,0.0,0.0,3311.0,2003.0
4236,6384,75+ years,Israel,135000000000.0,123028.0,1561.8,male,24.38,30.0,3311.0,2004.0
4237,6385,55-74 years,Israel,135000000000.0,407467.0,1561.8,male,15.95,65.0,3311.0,2004.0
4238,6386,25-34 years,Israel,135000000000.0,520746.0,1561.8,male,12.67,66.0,3311.0,2004.0
4239,6387,35-54 years,Israel,135000000000.0,749833.0,1561.8,male,12.0,90.0,3311.0,2004.0
4240,6388,15-24 years,Israel,135000000000.0,570981.0,1561.8,male,11.91,68.0,3311.0,2004.0
4241,6389,75+ years,Israel,135000000000.0,183915.0,1561.8,female,8.7,16.0,3311.0,2004.0
4242,6390,55-74 years,Israel,135000000000.0,471206.0,1561.8,female,3.82,18.0,3311.0,2004.0
4243,6391,35-54 years,Israel,135000000000.0,788499.0,1561.8,female,3.8,30.0,3311.0,2004.0
4244,6392,25-34 years,Israel,135000000000.0,514416.0,1561.8,female,2.72,14.0,3311.0,2004.0
4245,6393,15-24 years,Israel,135000000000.0,548642.0,1561.8,female,2.0,11.0,3311.0,2004.0
4246,6394,5-14 years,Israel,135000000000.0,599789.0,1561.8,female,0.33,2.0,3311.0,2004.0
4247,6395,5-14 years,Israel,135000000000.0,631409.0,1561.8,male,0.16,1.0,3311.0,2004.0
4248,6396,75+ years,Israel,142000000000.0,126420.0,1608.6,male,27.69,35.0,3311.0,2005.0
4249,6397,55-74 years,Israel,142000000000.0,422405.0,1608.6,male,12.31,52.0,3311.0,2005.0
4250,6398,35-54 years,Israel,142000000000.0,761176.0,1608.6,male,12.22,93.0,3311.0,2005.0
4251,6399,75+ years,Israel,142000000000.0,188969.0,1608.6,female,12.17,23.0,3311.0,2005.0
4252,6400,15-24 years,Israel,142000000000.0,576279.0,1608.6,male,11.45,66.0,3311.0,2005.0
4253,6401,25-34 years,Israel,142000000000.0,529472.0,1608.6,male,10.58,56.0,3311.0,2005.0
4254,6402,55-74 years,Israel,142000000000.0,486213.0,1608.6,female,5.35,26.0,3311.0,2005.0
4255,6403,35-54 years,Israel,142000000000.0,798431.0,1608.6,female,5.26,42.0,3311.0,2005.0
4256,6404,25-34 years,Israel,142000000000.0,523192.0,1608.6,female,3.06,16.0,3311.0,2005.0
4257,6405,15-24 years,Israel,142000000000.0,553467.0,1608.6,female,2.35,13.0,3311.0,2005.0
4258,6406,5-14 years,Israel,142000000000.0,643592.0,1608.6,male,0.31,2.0,3311.0,2005.0
4259,6407,5-14 years,Israel,142000000000.0,611245.0,1608.6,female,0.16,1.0,3311.0,2005.0
4260,6408,75+ years,Israel,154000000000.0,129698.0,1675.6,male,16.96,22.0,3311.0,2006.0
4261,6409,55-74 years,Israel,154000000000.0,439413.0,1675.6,male,13.88,61.0,3311.0,2006.0
4262,6410,35-54 years,Israel,154000000000.0,773099.0,1675.6,male,10.87,84.0,3311.0,2006.0
4263,6411,15-24 years,Israel,154000000000.0,582025.0,1675.6,male,10.48,61.0,3311.0,2006.0
4264,6412,25-34 years,Israel,154000000000.0,535920.0,1675.6,male,9.52,51.0,3311.0,2006.0
4265,6413,75+ years,Israel,154000000000.0,193121.0,1675.6,female,6.73,13.0,3311.0,2006.0
4266,6414,35-54 years,Israel,154000000000.0,808874.0,1675.6,female,3.83,31.0,3311.0,2006.0
4267,6415,15-24 years,Israel,154000000000.0,558626.0,1675.6,female,3.22,18.0,3311.0,2006.0
4268,6416,55-74 years,Israel,154000000000.0,503743.0,1675.6,female,2.98,15.0,3311.0,2006.0
4269,6417,25-34 years,Israel,154000000000.0,529943.0,1675.6,female,1.89,10.0,3311.0,2006.0
4270,6418,5-14 years,Israel,154000000000.0,623474.0,1675.6,female,0.16,1.0,3311.0,2006.0
4271,6419,5-14 years,Israel,154000000000.0,656549.0,1675.6,male,0.0,0.0,3311.0,2006.0
4272,6420,75+ years,Israel,179000000000.0,132434.0,1856.8,male,21.9,29.0,3311.0,2007.0
4273,6421,55-74 years,Israel,179000000000.0,456922.0,1856.8,male,10.94,50.0,3311.0,2007.0
4274,6422,35-54 years,Israel,179000000000.0,785826.0,1856.8,male,10.82,85.0,3311.0,2007.0
4275,6423,25-34 years,Israel,179000000000.0,541856.0,1856.8,male,9.41,51.0,3311.0,2007.0
4276,6424,15-24 years,Israel,179000000000.0,587792.0,1856.8,male,7.66,45.0,3311.0,2007.0
4277,6425,75+ years,Israel,179000000000.0,196820.0,1856.8,female,3.56,7.0,3311.0,2007.0
4278,6426,35-54 years,Israel,179000000000.0,819830.0,1856.8,female,2.81,23.0,3311.0,2007.0
4279,6427,55-74 years,Israel,179000000000.0,521935.0,1856.8,female,2.49,13.0,3311.0,2007.0
4280,6428,25-34 years,Israel,179000000000.0,536280.0,1856.8,female,1.86,10.0,3311.0,2007.0
4281,6429,15-24 years,Israel,179000000000.0,564137.0,1856.8,female,1.77,10.0,3311.0,2007.0
4282,6430,5-14 years,Israel,179000000000.0,669312.0,1856.8,male,0.45,3.0,3311.0,2007.0
4283,6431,5-14 years,Israel,179000000000.0,635670.0,1856.8,female,0.0,0.0,3311.0,2007.0
4284,6432,75+ years,Israel,216000000000.0,135142.0,2207.6,male,31.82,43.0,3311.0,2008.0
4285,6433,55-74 years,Israel,216000000000.0,474005.0,2207.6,male,13.08,62.0,3311.0,2008.0
4286,6434,15-24 years,Israel,216000000000.0,592791.0,2207.6,male,10.97,65.0,3311.0,2008.0
4287,6435,35-54 years,Israel,216000000000.0,799582.0,2207.6,male,10.01,80.0,3311.0,2008.0
4288,6436,25-34 years,Israel,216000000000.0,548741.0,2207.6,male,7.65,42.0,3311.0,2008.0
4289,6437,75+ years,Israel,216000000000.0,200835.0,2207.6,female,5.48,11.0,3311.0,2008.0
4290,6438,55-74 years,Israel,216000000000.0,539561.0,2207.6,female,2.78,15.0,3311.0,2008.0
4291,6439,25-34 years,Israel,216000000000.0,543016.0,2207.6,female,2.03,11.0,3311.0,2008.0
4292,6440,35-54 years,Israel,216000000000.0,831482.0,2207.6,female,1.68,14.0,3311.0,2008.0
4293,6441,15-24 years,Israel,216000000000.0,569127.0,2207.6,female,1.23,7.0,3311.0,2008.0
4294,6442,5-14 years,Israel,216000000000.0,648707.0,2207.6,female,0.31,2.0,3311.0,2008.0
4295,6443,5-14 years,Israel,216000000000.0,682613.0,2207.6,male,0.29,2.0,3311.0,2008.0
4296,6588,75+ years,Italy,1180000000000.0,1332200.0,1483.0,male,50.29,670.0,2194.0,1990.0
4297,6589,55-74 years,Italy,1180000000000.0,5266600.0,1483.0,male,18.61,980.0,2194.0,1990.0
4298,6590,35-54 years,Italy,1180000000000.0,7381900.0,1483.0,male,10.86,802.0,2194.0,1990.0
4299,6591,25-34 years,Italy,1180000000000.0,4477900.0,1483.0,male,9.89,443.0,2194.0,1990.0
4300,6592,75+ years,Italy,1180000000000.0,2358600.0,1483.0,female,9.5,224.0,2194.0,1990.0
4301,6593,55-74 years,Italy,1180000000000.0,6242800.0,1483.0,female,7.24,452.0,2194.0,1990.0
4302,6594,15-24 years,Italy,1180000000000.0,4678600.0,1483.0,male,5.88,275.0,2194.0,1990.0
4303,6595,35-54 years,Italy,1180000000000.0,7539900.0,1483.0,female,4.2,317.0,2194.0,1990.0
4304,6596,25-34 years,Italy,1180000000000.0,4391200.0,1483.0,female,3.01,132.0,2194.0,1990.0
4305,6597,15-24 years,Italy,1180000000000.0,4489200.0,1483.0,female,2.0,90.0,2194.0,1990.0
4306,6598,5-14 years,Italy,1180000000000.0,3426400.0,1483.0,male,0.32,11.0,2194.0,1990.0
4307,6599,5-14 years,Italy,1180000000000.0,3246400.0,1483.0,female,0.18,6.0,2194.0,1990.0
4308,6600,75+ years,Italy,1240000000000.0,1366000.0,1555.8,male,41.87,572.0,2194.0,1991.0
4309,6601,55-74 years,Italy,1240000000000.0,5315200.0,1555.8,male,20.21,1074.0,2194.0,1991.0
4310,6602,35-54 years,Italy,1240000000000.0,7373100.0,1555.8,male,11.47,846.0,2194.0,1991.0
4311,6603,25-34 years,Italy,1240000000000.0,4481000.0,1555.8,male,10.0,448.0,2194.0,1991.0
4312,6604,75+ years,Italy,1240000000000.0,2399000.0,1555.8,female,9.63,231.0,2194.0,1991.0
4313,6605,55-74 years,Italy,1240000000000.0,6274000.0,1555.8,female,7.43,466.0,2194.0,1991.0
4314,6606,15-24 years,Italy,1240000000000.0,4561100.0,1555.8,male,5.66,258.0,2194.0,1991.0
4315,6607,35-54 years,Italy,1240000000000.0,7520300.0,1555.8,female,4.47,336.0,2194.0,1991.0
4316,6608,25-34 years,Italy,1240000000000.0,4401300.0,1555.8,female,3.23,142.0,2194.0,1991.0
4317,6609,15-24 years,Italy,1240000000000.0,4385100.0,1555.8,female,1.6,70.0,2194.0,1991.0
4318,6610,5-14 years,Italy,1240000000000.0,3279400.0,1555.8,male,0.24,8.0,2194.0,1991.0
4319,6611,5-14 years,Italy,1240000000000.0,3110000.0,1555.8,female,0.06,2.0,2194.0,1991.0
4320,6612,75+ years,Italy,1320000000000.0,1396003.0,1721.8,male,40.4,564.0,2194.0,1992.0
4321,6613,55-74 years,Italy,1320000000000.0,5390861.0,1721.8,male,19.7,1062.0,2194.0,1992.0
4322,6614,35-54 years,Italy,1320000000000.0,7406251.0,1721.8,male,12.38,917.0,2194.0,1992.0
4323,6615,25-34 years,Italy,1320000000000.0,4431281.0,1721.8,male,10.97,486.0,2194.0,1992.0
4324,6616,75+ years,Italy,1320000000000.0,2409548.0,1721.8,female,8.67,209.0,2194.0,1992.0
4325,6617,55-74 years,Italy,1320000000000.0,6301632.0,1721.8,female,7.39,466.0,2194.0,1992.0
4326,6618,15-24 years,Italy,1320000000000.0,4455004.0,1721.8,male,6.69,298.0,2194.0,1992.0
4327,6619,35-54 years,Italy,1320000000000.0,7543046.0,1721.8,female,4.48,338.0,2194.0,1992.0
4328,6620,25-34 years,Italy,1320000000000.0,4384585.0,1721.8,female,2.53,111.0,2194.0,1992.0
4329,6621,15-24 years,Italy,1320000000000.0,4305903.0,1721.8,female,1.79,77.0,2194.0,1992.0
4330,6622,5-14 years,Italy,1320000000000.0,3132377.0,1721.8,male,0.38,12.0,2194.0,1992.0
4331,6623,5-14 years,Italy,1320000000000.0,2998407.0,1721.8,female,0.1,3.0,2194.0,1992.0
4332,6624,75+ years,Italy,1060000000000.0,1367777.0,1611.2,male,44.16,604.0,2194.0,1993.0
4333,6625,55-74 years,Italy,1060000000000.0,5512083.0,1611.2,male,20.03,1104.0,2194.0,1993.0
4334,6626,35-54 years,Italy,1060000000000.0,7434885.0,1611.2,male,12.87,957.0,2194.0,1993.0
4335,6627,25-34 years,Italy,1060000000000.0,4493066.0,1611.2,male,11.73,527.0,2194.0,1993.0
4336,6628,75+ years,Italy,1060000000000.0,2384415.0,1611.2,female,8.72,208.0,2194.0,1993.0
4337,6629,55-74 years,Italy,1060000000000.0,6444430.0,1611.2,female,7.31,471.0,2194.0,1993.0
4338,6630,15-24 years,Italy,1060000000000.0,4351566.0,1611.2,male,6.99,304.0,2194.0,1993.0
4339,6631,35-54 years,Italy,1060000000000.0,7566353.0,1611.2,female,4.0,303.0,2194.0,1993.0
4340,6632,25-34 years,Italy,1060000000000.0,4440463.0,1611.2,female,2.93,130.0,2194.0,1993.0
4341,6633,15-24 years,Italy,1060000000000.0,4203518.0,1611.2,female,1.4,59.0,2194.0,1993.0
4342,6634,5-14 years,Italy,1060000000000.0,3037771.0,1611.2,male,0.66,20.0,2194.0,1993.0
4343,6635,5-14 years,Italy,1060000000000.0,2904196.0,1611.2,female,0.34,10.0,2194.0,1993.0
4344,6636,75+ years,Italy,1100000000000.0,1330197.0,1697.6,male,43.98,585.0,2194.0,1994.0
4345,6637,55-74 years,Italy,1100000000000.0,5661170.0,1697.6,male,18.81,1065.0,2194.0,1994.0
4346,6638,25-34 years,Italy,1100000000000.0,4550652.0,1697.6,male,11.93,543.0,2194.0,1994.0
4347,6639,35-54 years,Italy,1100000000000.0,7443880.0,1697.6,male,11.86,883.0,2194.0,1994.0
4348,6640,75+ years,Italy,1100000000000.0,2347862.0,1697.6,female,9.16,215.0,2194.0,1994.0
4349,6641,15-24 years,Italy,1100000000000.0,4240786.0,1697.6,male,7.38,313.0,2194.0,1994.0
4350,6642,55-74 years,Italy,1100000000000.0,6614346.0,1697.6,female,6.0,397.0,2194.0,1994.0
4351,6643,35-54 years,Italy,1100000000000.0,7570722.0,1697.6,female,3.84,291.0,2194.0,1994.0
4352,6644,25-34 years,Italy,1100000000000.0,4490477.0,1697.6,female,3.12,140.0,2194.0,1994.0
4353,6645,15-24 years,Italy,1100000000000.0,4097424.0,1697.6,female,1.76,72.0,2194.0,1994.0
4354,6646,5-14 years,Italy,1100000000000.0,2964838.0,1697.6,male,0.74,22.0,2194.0,1994.0
4355,6647,5-14 years,Italy,1100000000000.0,2830695.0,1697.6,female,0.35,10.0,2194.0,1994.0
4356,6648,75+ years,Italy,1170000000000.0,1323292.0,1944.2,male,44.66,591.0,2194.0,1995.0
4357,6649,55-74 years,Italy,1170000000000.0,5785158.0,1944.2,male,18.63,1078.0,2194.0,1995.0
4358,6650,35-54 years,Italy,1170000000000.0,7461480.0,1944.2,male,12.87,960.0,2194.0,1995.0
4359,6651,25-34 years,Italy,1170000000000.0,4594021.0,1944.2,male,10.62,488.0,2194.0,1995.0
4360,6652,75+ years,Italy,1170000000000.0,2353354.0,1944.2,female,8.46,199.0,2194.0,1995.0
4361,6653,15-24 years,Italy,1170000000000.0,4104367.0,1944.2,male,7.26,298.0,2194.0,1995.0
4362,6654,55-74 years,Italy,1170000000000.0,6746565.0,1944.2,female,6.6,445.0,2194.0,1995.0
4363,6655,35-54 years,Italy,1170000000000.0,7583976.0,1944.2,female,4.09,310.0,2194.0,1995.0
4364,6656,25-34 years,Italy,1170000000000.0,4531265.0,1944.2,female,2.65,120.0,2194.0,1995.0
4365,6657,15-24 years,Italy,1170000000000.0,3966396.0,1944.2,female,1.61,64.0,2194.0,1995.0
4366,6658,5-14 years,Italy,1170000000000.0,2912542.0,1944.2,male,0.52,15.0,2194.0,1995.0
